DateOccured,Crime
01/01/2004 08:00,115400
01/01/2006 08:00,115400
01/01/2008 11:48,51112
01/01/2008 12:00,51322
01/01/2008 12:00,92000
01/01/2008 19:29,51322
01/02/2007 05:00,67601
01/02/2008 12:00,65701
01/17/2005 00:01,21000
01/20/2008 18:24,67701
01/21/2008 08:00,64701
01/25/2008 00:05,67601
01/28/2008 03:00,65701
01/31/2008 08:00,65701
02/02/2005 10:00,121000
02/04/2008 09:50,115400
02/07/1984 00:01,21000
02/08/2008 08:00,67701
02/09/2007 12:00,69702
02/11/2008 08:00,101000
02/14/2008 03:00,66701
02/21/2008 08:00,65701
02/21/2008 09:00,111110
02/25/2008 14:00,65701
02/28/2008 22:00,65701
02/29/2008 00:34,266510
03/01/2004 10:00,115400
03/01/2007 12:00,69602
03/02/2008 14:00,67601
03/07/2008 08:00,21000
03/07/2008 23:00,67701
03/11/2008 00:30,71013
03/11/2008 06:09,72113
03/13/2008 00:01,65701
03/13/2008 09:00,115100
03/13/2008 12:00,72113
03/16/2008 08:00,67701
03/17/2008 15:00,71013
03/20/2008 23:00,64701
03/23/2008 14:00,65701
03/23/2008 15:00,115400
03/24/2008 15:30,67701
03/24/2008 18:00,65701
03/25/2008 11:00,65701
03/25/2008 14:21,111110
03/27/2008 12:00,112010
03/27/2008 16:00,67701
03/30/2008 14:00,69702
03/31/2008 18:00,43026
04/01/2008 07:00,92000
04/01/2008 09:30,65701
04/01/2008 10:05,172100
04/01/2008 12:00,65701
04/02/2008 14:20,103000
04/03/2004 17:22,21000
04/03/2008 10:00,67701
04/04/2008 13:00,117000
04/06/2008 08:00,261200
04/06/2008 16:00,263120
04/06/2008 16:00,91114
04/10/2008 10:00,115400
04/12/2008 05:00,91113
04/13/2008 10:00,91124
04/13/2008 19:46,69702
04/13/2008 19:46,67701
04/14/2008 16:30,67601
04/15/2007 00:01,179100
04/15/2008 00:01,69602
04/15/2008 10:00,51312
04/15/2008 19:00,117000
04/16/2008 13:00,51122
04/17/2008 10:00,117000
04/17/2008 18:00,67601
04/19/2008 11:10,121000
04/20/2008 14:00,115400
04/20/2008 17:00,175100
04/20/2008 21:00,51312
04/21/2008 15:00,179220
04/22/2008 12:00,69602
04/23/2008 14:00,51312
04/23/2008 14:00,51112
04/24/2008 15:00,112020
04/24/2008 15:15,51312
04/24/2008 15:15,51122
04/25/2008 13:00,204100
04/25/2008 13:30,69602
04/27/2008 04:00,31112
04/27/2008 04:00,31111
04/28/2008 00:01,175400
04/29/2008 10:25,63601
04/29/2008 10:25,67601
04/30/2008 14:00,67701
04/30/2008 15:00,51312
05/01/2007 08:00,115400
05/01/2008 01:00,142320
05/01/2008 08:00,67601
05/01/2008 08:00,117000
05/01/2008 08:00,115400
05/01/2008 09:00,69602
05/01/2008 10:00,115400
05/01/2008 11:23,266999
05/01/2008 13:00,31421
05/01/2008 18:00,67601
05/01/2008 19:00,69702
05/02/2006 12:00,69702
05/02/2008 20:00,65701
05/03/2008 20:30,52312
05/04/2008 09:38,53112
05/04/2008 14:00,264100
05/05/2008 09:00,112020
05/05/2008 15:00,67701
05/06/2008 12:00,71040
05/06/2008 14:00,52312
05/06/2008 22:30,71013
05/07/2008 07:00,69702
05/07/2008 08:00,115400
05/07/2008 11:57,101000
05/07/2008 16:21,266999
05/07/2008 18:00,43024
05/07/2008 18:00,43024
05/08/2008 18:00,117000
05/08/2008 19:15,51212
05/08/2008 19:15,51112
05/09/2008 08:00,71030
05/09/2008 11:05,115100
05/09/2008 14:45,67601
05/09/2008 18:00,67601
05/10/2008 08:00,115100
05/10/2008 10:00,65701
