DateOccured,Crime
01/01/2008 19:47,115100.0
01/01/2008 20:15,179210.0
01/01/2009 00:30,266999.0
01/01/2009 08:00,65701.0
01/01/2009 09:00,115400.0
01/01/2009 10:00,115400.0
01/01/2009 18:00,63701.0
01/01/2009 18:00,67701.0
01/01/2009 22:00,65701.0
01/02/2009 08:00,67701.0
01/02/2009 10:00,67701.0
01/02/2009 13:00,65701.0
01/02/2009 15:15,91114.0
01/05/2009 00:01,242000.0
01/05/2009 08:00,263899.0
01/05/2009 09:20,65701.0
01/05/2009 12:40,53322.0
01/05/2009 17:00,69702.0
01/05/2009 17:30,72113.0
01/05/2009 17:30,71013.0
01/06/2009 08:00,103000.0
01/07/2009 02:00,266999.0
01/07/2009 11:54,115400.0
01/07/2009 15:45,44013.0
01/07/2009 15:45,91113.0
01/08/2009 00:01,51312.0
01/08/2009 19:30,115200.0
01/08/2009 19:30,64601.0
01/08/2009 22:00,71030.0
01/08/2009 22:00,71013.0
01/08/2009 23:15,41011.0
01/08/2009 23:15,41014.0
01/09/2009 10:00,115400.0
01/09/2009 10:45,112010.0
01/10/2008 07:00,111110.0
01/10/2009 04:00,64601.0
01/10/2009 05:30,71013.0
01/11/2009 03:00,67701.0
01/11/2009 10:30,71013.0
01/12/2009 08:00,67701.0
01/12/2009 09:00,115100.0
01/12/2009 21:45,31112.0
01/12/2009 21:45,36112.0
01/13/2009 16:00,264100.0
01/14/2009 06:40,91123.0
01/14/2009 10:00,67701.0
01/14/2009 15:00,65701.0
01/14/2009 20:00,71013.0
01/15/2009 08:00,242000.0
01/15/2009 09:00,65701.0
01/15/2009 10:00,51312.0
01/16/2009 08:30,51312.0
01/16/2009 08:30,51122.0
01/16/2009 16:03,67701.0
01/16/2009 21:00,71013.0
01/16/2009 21:00,117000.0
01/17/2009 02:00,67701.0
01/17/2009 10:35,266999.0
01/17/2009 11:15,42016.0
01/17/2009 11:15,41016.0
01/17/2009 15:00,52312.0
01/17/2009 23:20,44013.0
01/17/2009 23:20,91113.0
01/18/2009 11:30,83000.0
01/19/2009 09:00,53312.0
01/19/2009 12:00,67601.0
01/19/2009 19:23,122000.0
01/19/2009 20:00,67601.0
01/20/2009 04:05,266999.0
01/20/2009 08:00,92000.0
01/20/2009 09:00,51312.0
01/20/2009 10:41,264100.0
01/20/2009 11:43,67701.0
01/20/2009 12:00,69702.0
01/20/2009 17:00,69601.0
01/21/2009 10:00,115400.0
01/21/2009 12:00,69602.0
01/21/2009 13:36,266999.0
01/21/2009 20:46,41011.0
01/21/2009 20:46,41011.0
01/21/2009 20:46,41012.0
01/23/2008 14:18,91123.0
01/23/2009 17:27,41013.0
01/23/2009 18:40,71030.0
01/23/2009 18:40,71013.0
01/24/2009 06:16,112020.0
01/24/2009 10:03,264100.0
01/24/2009 14:00,67601.0
01/24/2009 17:00,67701.0
01/24/2009 20:00,142320.0
01/24/2009 23:00,92000.0
01/24/2009 23:00,64701.0
01/25/2009 03:25,52230.0
01/25/2009 12:00,51312.0
01/25/2009 12:00,51312.0
01/25/2009 21:30,67701.0
01/25/2009 23:00,64701.0
01/26/2009 09:00,69702.0
01/26/2009 09:06,67701.0
01/26/2009 12:00,51312.0
01/26/2009 12:35,266999.0
